number,fix_duration,first_fix_duration,fix_number,fix_duration_n,first_fix_duration_n,fix_number_n,word,sentence_num,first_fix_dur
29,0.5068333333333334,0.2318666666666666,2.0,0.0277550741036636,0.0272300881256869,0.0335188129305776,before,96,231.86666666666662
30,0.8734333333333333,0.4313,2.333333333333333,0.0394456831589002,0.0454167732599933,0.0352835188129305,running,96,431.3
31,0.5282333333333333,0.2747666666666666,1.3333333333333333,0.0181507507522292,0.0251632373333588,0.019009009009009,again,96,274.7666666666666
32,3.930733333333334,0.286,9.666666666666666,0.1695349037041171,0.0296436273102605,0.1511128775834658,time.sleep(60,96,286.0
33,0.2748333333333333,0.1455,1.0,0.0140307706968757,0.0198577882108883,0.0147058823529411,*,96,145.5
34,0.2371,0.1670333333333333,1.0,0.0100103757110303,0.0184556648480498,0.0131372549019607,60),96,167.0333333333333
0,0.0,0.0,0.0,0.0,0.0,0.0,You,97,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,can,97,0.0
2,0.3179,0.3179,0.6666666666666666,0.0155831315531631,0.0220591498014477,0.0114781634938409,use,97,317.90000000000003
3,0.3394666666666666,0.2316333333333333,1.0,0.0090084839297457,0.0132218722802642,0.0090479695742853,the,97,231.6333333333333
4,0.8035333333333333,0.1941333333333333,2.0,0.0175155793237246,0.0104124566413752,0.0180959391485707,crontab,97,194.1333333333333
5,0.0862666666666666,0.0862666666666666,0.3333333333333333,0.0040069797003435,0.0064407910127571,0.0043859649122807,to,97,86.26666666666661
6,0.4204999999999999,0.2155666666666666,1.3333333333333333,0.0122693102799433,0.011820444639577,0.013433934486566,schedule,97,215.5666666666666
7,0.0,0.0,0.0,0.0,0.0,0.0,a,97,0.0
8,0.3234666666666667,0.3234666666666667,1.0,0.0096666920849064,0.0164862306861915,0.0138091658248433,Python,97,323.4666666666667
9,0.2966666666666666,0.2103,1.0,0.0099797211518409,0.0112265618254528,0.0111029321555637,script,97,210.29999999999998
10,0.1510666666666666,0.1510666666666666,0.3333333333333333,0.0076358771654923,0.0100093202408244,0.0070921985815602,to,97,151.0666666666666
11,0.2859333333333333,0.2859333333333333,0.6666666666666666,0.007333168044374,0.0143440996417278,0.006716967243283,run,97,285.93333333333334
12,0.2211999999999999,0.2211999999999999,0.6666666666666666,0.0061458099162395,0.0116534582131789,0.006716967243283,every,97,221.1999999999999
13,0.0,0.0,0.0,0.0,0.0,0.0,60,97,0.0
14,0.2427333333333333,0.2210666666666666,1.0,0.0090828723016073,0.0127085875409651,0.0117542032435649,minutes.,97,221.0666666666666
15,0.3558999999999999,0.2317666666666666,1.0,0.0105000935459586,0.01282319782926,0.0117542032435649,"First,",97,231.7666666666666
16,0.2912333333333333,0.2912333333333333,0.6666666666666666,0.0085732443361897,0.0159101568226902,0.006716967243283,create,97,291.2333333333333
17,0.0,0.0,0.0,0.0,0.0,0.0,a,97,0.0
18,0.5444666666666665,0.3665666666666666,1.3333333333333333,0.0148837231045217,0.0199587942270024,0.0161401681558456,Python,97,366.5666666666666
19,0.1509,0.1509,0.6666666666666666,0.0053828393222672,0.0082106307079808,0.0094232009125626,script,97,150.9
20,0.3720666666666667,0.2427333333333333,1.0,0.010012145008869,0.0126541570081336,0.0117542032435649,that,97,242.7333333333333
21,0.2642666666666666,0.2642666666666666,0.6666666666666666,0.0069931183920484,0.0135110760591487,0.006716967243283,will,97,264.2666666666666
22,0.1131333333333333,0.1131333333333333,0.3333333333333333,0.0017915669665456,0.0043684871699822,0.0023310023310023,call,97,113.1333333333333
23,0.2263666666666667,0.2263666666666667,0.6666666666666666,0.0060582374617161,0.0116534974404789,0.006716967243283,your,97,226.36666666666667
24,0.2156333333333333,0.0539333333333333,0.6666666666666666,0.0034147456413033,0.0020825610609992,0.0046620046620046,shell,97,53.9333333333333
25,0.5822666666666666,0.4419333333333333,1.6666666666666667,0.0170228740090143,0.0227038762273767,0.0205261330681263,script:,97,441.9333333333333
26,0.0916333333333333,0.0916333333333333,0.6666666666666666,0.0045213724479961,0.0062977497178833,0.0114781634938409,import,97,91.6333333333333
27,0.7118333333333333,0.2911,1.6666666666666667,0.0176349518089655,0.016307572594983,0.0164162079055696,subprocess,97,291.1
28,1.612,0.3613666666666666,4.333333333333333,0.044174610978557,0.0223038181665584,0.0439353479667029,"subprocess.call(['sh',",97,361.3666666666666
29,0.5770333333333334,0.3344,1.3333333333333333,0.0156911817473438,0.0181315843055212,0.0140852055745672,'shellscript.sh']),97,334.4
30,0.4150999999999999,0.2426,1.0,0.0085541304595027,0.0116999556715288,0.0090479695742853,Save,97,242.60000000000002
31,1.6336000000000002,0.4422666666666666,3.333333333333333,0.0316441169162209,0.019996185252893,0.02741994847258,that,97,442.2666666666666
32,0.0,0.0,0.0,0.0,0.0,0.0,as,97,0.0
33,2.0219666666666667,0.2967333333333333,5.333333333333333,0.050802489495702,0.0184042694509811,0.0529833175409883,run_shell_script.py.,97,296.7333333333333
34,0.0809,0.0809,0.3333333333333333,0.0040892042984664,0.005360242767979,0.0070921985815602,"Then,",97,80.9
35,0.3722333333333333,0.2643666666666667,1.0,0.0096364396868946,0.0131881784371298,0.0117542032435649,open,97,264.3666666666667
36,0.4526666666666667,0.2803,1.3333333333333333,0.0107980453352046,0.0150974635138998,0.0113789719052876,the,97,280.3
37,1.1752,0.3881333333333334,1.6666666666666667,0.0279625076883569,0.0205003707170553,0.0211774041561275,crontab,97,388.1333333333334
38,0.0810666666666666,0.0810666666666666,0.3333333333333333,0.0037654461480817,0.0060525516781396,0.0043859649122807,for,97,81.0666666666666
39,0.8465666666666668,0.4044333333333333,2.333333333333333,0.0223761545163196,0.0243954665146804,0.0231331751488526,editing:,97,404.43333333333334
40,0.0969999999999999,0.0969999999999999,0.3333333333333333,0.0045055297248839,0.0072421568188266,0.0043859649122807,crontab,97,96.9999999999999
41,0.0,0.0,0.0,0.0,0.0,0.0,-e,97,0.0
42,0.1401333333333333,0.1401333333333333,0.3333333333333333,0.0065090195750557,0.0104625523252051,0.0043859649122807,And,97,140.1333333333333
43,1.4987666666666666,0.1940333333333333,2.0,0.0237343033343521,0.0074923287614811,0.0139860139860139,add,97,194.0333333333333
44,0.7711666666666667,0.1996,1.3333333333333333,0.0152110988084232,0.0100957211781341,0.0140852055745672,a,97,199.6
45,0.1508666666666666,0.1508666666666666,0.3333333333333333,0.0070075695995962,0.0112639181312746,0.0043859649122807,line,97,150.8666666666666
46,0.2693,0.1239,1.0,0.0070692148304041,0.0070178638843795,0.0117542032435649,like,97,123.89999999999999
47,0.3180666666666666,0.2426333333333333,1.0,0.0108114764030536,0.0134495607912679,0.0111029321555637,this:,97,242.63333333333333
48,0.6792666666666666,0.2372333333333333,2.0,0.014500899663873,0.0121423052384783,0.0187472102365719,0,97,237.2333333333333
49,0.4475,0.1509333333333333,1.0,0.0070865605556496,0.0058280818814613,0.0069930069930069,*,97,150.9333333333333
50,0.2426333333333333,0.2426333333333333,0.3333333333333333,0.0038423146580688,0.0093689505333827,0.0023310023310023,*,97,242.63333333333333
51,0.1997,0.1997,0.6666666666666666,0.0069123200041324,0.0106976148280353,0.0094232009125626,*,97,199.7
52,0.0,0.0,0.0,0.0,0.0,0.0,*,97,0.0
53,0.3936666666666666,0.1618,1.3333333333333333,0.016797543031552,0.0103282934408828,0.0154888970678444,python,97,161.8
54,0.7439,0.3504333333333333,2.6666666666666665,0.0316169341097954,0.0209948668330449,0.0357389903862468,/path/to/run_shell_script.py,97,350.43333333333334
55,1.574566666666667,0.2534,4.666666666666667,0.0498779325409296,0.0147895621816606,0.0632561727186587,This,97,253.4
56,0.2749999999999999,0.0647666666666666,1.3333333333333333,0.0127734090138463,0.0048355706869347,0.0175438596491228,will,97,64.7666666666666
57,1.0298333333333334,0.3612333333333333,3.0,0.02663146268892,0.0198908390163722,0.031905104973414,run,97,361.2333333333333
58,0.2318666666666666,0.1079,0.6666666666666666,0.0036718149143463,0.0041664092425552,0.0046620046620046,the,97,107.89999999999999
59,0.1617666666666666,0.1617666666666666,0.3333333333333333,0.0025617190597071,0.0062463960624407,0.0023310023310023,Python,97,161.7666666666666
60,0.7441666666666666,0.4368,2.0,0.0274996409776505,0.0263700575669051,0.024912097980407,script,97,436.8
61,0.3235,0.3235,1.0,0.0112075010524706,0.0186588775177659,0.0138091658248433,(and,97,323.5
62,0.3557999999999999,0.1671666666666666,0.6666666666666666,0.0165264688259146,0.0124808991224795,0.0087719298245614,thus,97,167.1666666666666
63,0.6524333333333333,0.1024666666666666,1.3333333333333333,0.0103318621791978,0.0039566085917871,0.0093240093240093,your,97,102.4666666666666
64,0.1887333333333333,0.0915666666666666,0.6666666666666666,0.0087664293135028,0.0068364964884249,0.0087719298245614,shell,97,91.5666666666666
65,0.248,0.1455666666666666,0.6666666666666666,0.0039273005984382,0.0056208554718069,0.0046620046620046,script),97,145.5666666666666
66,0.1187333333333333,0.1187333333333333,0.3333333333333333,0.0055150161099782,0.0088647981404331,0.0043859649122807,every,97,118.7333333333333
67,0.8086333333333334,0.3935666666666667,2.333333333333333,0.0302580536800903,0.0226735373950152,0.0292980628926877,hour,97,393.56666666666666
68,0.2641666666666666,0.1294,0.6666666666666666,0.0122702141133009,0.0096611865191357,0.0087719298245614,on,97,129.39999999999998
69,0.5500666666666666,0.4152333333333333,1.3333333333333333,0.0180703236253519,0.0256278959877112,0.0161401681558456,the,97,415.2333333333333
70,0.4692,0.3937666666666666,1.0,0.0139789169262475,0.0204202601480236,0.0117542032435649,hour.,97,393.7666666666666
71,0.0754333333333333,0.0754333333333333,0.3333333333333333,0.0035037847997981,0.0056319590656373,0.0043859649122807,Save,97,75.4333333333333
72,0.1726333333333333,0.1726333333333333,0.6666666666666666,0.0083061224801851,0.0122993833357571,0.0114781634938409,the,97,172.6333333333333
73,0.2967333333333333,0.2967333333333333,0.6666666666666666,0.0105026347473818,0.0160800272553552,0.0094232009125626,"crontab,",97,296.7333333333333
74,0.6686333333333333,0.6686333333333333,1.0,0.0243192988679193,0.0376351222187278,0.0138091658248433,and,97,668.6333333333333
75,0.1025,0.1025,0.3333333333333333,0.0016231786747577,0.003957895712344,0.0023310023310023,your,97,102.5
76,0.2103333333333333,0.1941333333333333,1.0,0.0063033251563856,0.0104124566413752,0.0111029321555637,script,97,194.1333333333333
77,0.3611666666666666,0.3611666666666666,0.6666666666666666,0.0111469632923823,0.0182685544139918,0.0094232009125626,will,97,361.1666666666666
78,0.2264666666666666,0.2264666666666666,0.3333333333333333,0.0035863011109932,0.0087446970633057,0.0023310023310023,now,97,226.46666666666658
79,0.1079,0.1079,0.3333333333333333,0.0050118212094328,0.0080559661933133,0.0043859649122807,run,97,107.89999999999999
80,0.2802333333333333,0.2802333333333333,0.6666666666666666,0.009489281365637,0.0148439488241627,0.0094232009125626,automatically,97,280.2333333333333
81,0.6523666666666667,0.4637333333333333,1.6666666666666667,0.0236584449249584,0.0246852426759099,0.0252873293186843,every,97,463.7333333333333
82,0.9975333333333336,0.5769666666666667,1.0,0.0378831297091164,0.0282425061893007,0.0165153994941229,60,97,576.9666666666667
83,0.0430666666666666,0.0430666666666666,0.3333333333333333,0.00068199897489,0.0016629597594629,0.0023310023310023,minutes.,97,43.0666666666666
0,0.5715333333333333,0.3504666666666667,1.3333333333333333,0.0901007772661507,0.1081891648408128,0.0762527233115468,Hello,98,350.4666666666667
1,0.4580999999999999,0.1939,1.3333333333333333,0.0670513175287263,0.0605522170999697,0.0773420479302832,"Anup,",98,193.89999999999998
2,0.0,0.0,0.0,0.0,0.0,0.0,I,98,0.0
3,0.987,0.4045,1.6666666666666667,0.1671703161371147,0.1275222860652034,0.1179193899782135,am,98,404.5
4,0.4417666666666666,0.1616,1.6666666666666667,0.0760925129027331,0.0511842380809014,0.0947712418300653,Open,98,161.6
5,0.5122,0.3666333333333333,1.3333333333333333,0.0986339944208112,0.114361638727237,0.0994008714596949,"Assistant,",98,366.6333333333333
6,0.2048666666666666,0.2048666666666666,0.6666666666666666,0.0446498925125388,0.0625406186846273,0.0612745098039215,but,98,204.86666666666662
7,0.2049333333333333,0.1025333333333333,0.6666666666666666,0.0272448893674913,0.0303344082522213,0.0392156862745098,you,98,102.53333333333329
8,0.2156666666666666,0.2156666666666666,0.6666666666666666,0.0543373477270889,0.0693046319167331,0.0601851851851851,can,98,215.6666666666666
9,0.4099,0.3072999999999999,1.0,0.0788531802564522,0.0936155640050325,0.0808823529411764,just,98,307.2999999999999
10,0.5285,0.2966,2.0,0.1316703728366513,0.0946063253051856,0.1574074074074074,call,98,296.59999999999997
11,0.2426666666666666,0.2426666666666666,0.6666666666666666,0.039140254351463,0.0753580210818684,0.0381263616557734,me,98,242.66666666666657
12,0.5285000000000001,0.3505,1.3333333333333333,0.1250551446927781,0.1124308859402071,0.0972222222222222,Assistant.,98,350.5
0,0.2750666666666667,0.2750666666666667,0.3333333333333333,0.0407826392080695,0.1491442100887419,0.0256410256410256,"Hi,",99,275.06666666666666
1,0.6198,0.3612,1.6666666666666667,0.171150658410367,0.3206029967572785,0.1655677655677655,I'm,99,361.20000000000005
2,0.2587,0.0754666666666666,0.6666666666666666,0.0733650955703023,0.0630517726348623,0.0666666666666666,a,99,75.4666666666666
3,1.3371333333333333,0.3020666666666666,3.0,0.3219381845107117,0.2693992923928048,0.2978021978021978,large,99,302.0666666666666
4,1.536533333333333,0.2478333333333333,4.333333333333333,0.3927634223005494,0.1978017281263124,0.4443223443223443,language,99,247.8333333333333
5,0.0,0.0,0.0,0.0,0.0,0.0,model,99,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,The,100,0.0
1,0.4747333333333333,0.3074666666666666,1.0,0.0225895143793154,0.018049956881597,0.0187978142076502,probability,100,307.4666666666666
2,0.0,0.0,0.0,0.0,0.0,0.0,of,100,0.0
3,0.1347666666666666,0.1347666666666666,0.3333333333333333,0.006789765809339,0.0083315301948419,0.0066666666666666,being,100,134.7666666666666
4,0.5389666666666667,0.2587,1.3333333333333333,0.0254727505947487,0.0152269494728212,0.0242622950819672,struck,100,258.7
5,0.0,0.0,0.0,0.0,0.0,0.0,by,100,0.0
6,0.4258333333333333,0.2695,1.6666666666666667,0.1080804553075459,0.1102499011149719,0.1063934426229508,lightning,100,269.5
7,0.0,0.0,0.0,0.0,0.0,0.0,is,100,0.0
8,0.3774,0.3774,0.3333333333333333,0.019014031286999,0.0233315817130846,0.0066666666666666,1,100,377.40000000000003
9,0.1778666666666666,0.1778666666666666,0.3333333333333333,0.0075012827812102,0.0099429065486039,0.0054644808743169,in,100,177.8666666666666
10,0.0,0.0,0.0,0.0,0.0,0.0,a,100,0.0
11,0.1024333333333333,0.1024333333333333,0.3333333333333333,0.0051607594192676,0.0063326223815853,0.0066666666666666,"million,",100,102.43333333333331
12,0.2479333333333333,0.1725333333333333,1.0,0.0107659640311371,0.0098681871952615,0.0175956284153005,"However,",100,172.53333333333327
13,0.4368333333333333,0.1940666666666667,1.3333333333333333,0.0202822352016126,0.0114230347247566,0.0242622950819672,the,100,194.0666666666667
14,0.3395999999999999,0.1671666666666666,0.6666666666666666,0.0143221643506315,0.0093447669305189,0.0109289617486338,odds,100,167.1666666666666
15,0.0970333333333333,0.0970333333333333,0.3333333333333333,0.0040922477841272,0.0054242505552822,0.0054644808743169,of,100,97.0333333333333
16,0.5930333333333334,0.3235,1.3333333333333333,0.0264267969718369,0.0191057066848804,0.0230601092896174,being,100,323.5
17,0.0,0.0,0.0,0.0,0.0,0.0,struck,100,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,in,100,0.0
19,0.3722,0.2373999999999999,1.0,0.0166278132226433,0.0139423139162493,0.0175956284153005,your,100,237.3999999999999
20,0.426,0.2373666666666666,1.3333333333333333,0.0188964808532882,0.0139402531865449,0.0230601092896174,lifetime,100,237.3666666666666
21,0.3719333333333334,0.3018,1.0,0.0169686906407185,0.0177963423718559,0.0175956284153005,are,100,301.8
22,0.2212333333333333,0.0809333333333333,0.6666666666666666,0.0093302124847999,0.0045242460832103,0.0109289617486338,actually,100,80.93333333333331
23,0.0,0.0,0.0,0.0,0.0,0.0,1,100,0.0
24,0.3774666666666667,0.3774666666666667,0.6666666666666666,0.017114225657439,0.0219628224372406,0.0121311475409836,in,100,377.4666666666667
25,0.1618,0.1618,0.3333333333333333,0.0068236931446766,0.0090447654398282,0.0054644808743169,"15,300,",100,161.8
26,0.3503333333333334,0.2371333333333333,1.0,0.0164563760456569,0.0137987241117507,0.0187978142076502,according,100,237.1333333333333
27,0.0,0.0,0.0,0.0,0.0,0.0,to,100,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,the,100,0.0
29,0.2264666666666666,0.2264666666666666,0.6666666666666666,0.0104800681120802,0.0133299465566417,0.0121311475409836,most,100,226.46666666666658
30,0.0647666666666666,0.0647666666666666,0.3333333333333333,0.0027314453605493,0.003620514884546,0.0054644808743169,recent,100,64.7666666666666
31,0.2910999999999999,0.2156666666666666,1.0,0.0132499399870564,0.0127579928403839,0.0175956284153005,data,100,215.6666666666666
32,0.1670333333333333,0.1670333333333333,0.3333333333333333,0.0070444018022197,0.009337313477334,0.0054644808743169,from,100,167.0333333333333
33,0.1025,0.1025,0.3333333333333333,0.0051641181953296,0.006336743840994,0.0066666666666666,the,100,102.5
34,0.0,0.0,0.0,0.0,0.0,0.0,National,100,0.0
35,0.426,0.2210333333333333,1.3333333333333333,0.0188067399209932,0.0129624689895187,0.0230601092896174,Weather,100,221.0333333333333
36,0.1241,0.1241,0.3333333333333333,0.0062523616394185,0.0076720966894377,0.0066666666666666,Service.,100,124.10000000000001
37,0.1885,0.1885,0.6666666666666666,0.0087021301436154,0.0110800770625728,0.0121311475409836,"Additionally,",100,188.5
38,0.1510333333333333,0.1510333333333333,0.3333333333333333,0.0063696237409414,0.0084428990951507,0.0054644808743169,the,100,151.0333333333333
39,0.3342333333333333,0.3342333333333333,0.6666666666666666,0.0151571285071275,0.0194495280684529,0.0121311475409836,odds,100,334.23333333333335
40,0.0,0.0,0.0,0.0,0.0,0.0,of,100,0.0
41,0.3882333333333334,0.3882333333333334,0.6666666666666666,0.0180553037791165,0.0229160009884664,0.0121311475409836,being,100,388.23333333333335
42,0.1078333333333333,0.1078333333333333,0.3333333333333333,0.0054328202802898,0.0066664605936962,0.0066666666666666,struck,100,107.8333333333333
43,0.0,0.0,0.0,0.0,0.0,0.0,by,100,0.0
44,0.2426,0.2426,0.3333333333333333,0.0102313223541319,0.0135615580698537,0.0054644808743169,lightning,100,242.60000000000002
45,0.0915666666666666,0.0915666666666666,0.3333333333333333,0.0046132789211611,0.0056608244979547,0.0066666666666666,in,100,91.5666666666666
46,0.1669666666666666,0.1669666666666666,0.3333333333333333,0.0084120546472865,0.0103221950892811,0.0066666666666666,the,100,166.96666666666658
47,0.0,0.0,0.0,0.0,0.0,0.0,US,100,0.0
48,0.2913,0.2913,0.6666666666666666,0.013879721228804,0.0174341832724574,0.0121311475409836,in,100,291.3
49,0.1349,0.1349,0.3333333333333333,0.0056892225291525,0.0075410312597826,0.0054644808743169,any,100,134.9
50,0.0,0.0,0.0,0.0,0.0,0.0,given,100,0.0
51,0.3234666666666666,0.3234666666666666,0.6666666666666666,0.015190341421738,0.0191991712967319,0.0121311475409836,year,100,323.46666666666664
52,0.1833,0.1833,0.3333333333333333,0.0077304261645193,0.010246634765887,0.0054644808743169,are,100,183.29999999999998
53,0.0917333333333333,0.0917333333333333,0.3333333333333333,0.0046216758613161,0.0056711281464766,0.0066666666666666,about,100,91.7333333333333
54,0.0,0.0,0.0,0.0,0.0,0.0,1,100,0.0
55,0.2319333333333333,0.2319333333333333,0.3333333333333333,0.0097814703132797,0.0129652818150649,0.0054644808743169,in,100,231.9333333333333
56,0.1294999999999999,0.1294999999999999,0.6666666666666666,0.0059044439864759,0.0075587026206281,0.0121311475409836,"700,000.",100,129.4999999999999
57,0.0,0.0,0.0,0.0,0.0,0.0,Of,100,0.0
58,0.5012333333333333,0.3503,1.0,0.0242808555891082,0.0209549656151775,0.0187978142076502,those,100,350.3
59,0.1941,0.1941,0.3333333333333333,0.0097790765045217,0.0119996290686532,0.0066666666666666,who,100,194.1
60,0.0701,0.0701,0.3333333333333333,0.0035317530291961,0.0043337145683286,0.0066666666666666,are,100,70.1
61,0.3234666666666667,0.3234666666666667,0.6666666666666666,0.014526586843239,0.0187203603905037,0.0121311475409836,"struck,",100,323.4666666666667
62,0.0702,0.0702,0.3333333333333333,0.0029605887438584,0.003924243101829,0.0054644808743169,only,100,70.2
63,0.2697,0.2697,0.6666666666666666,0.0123482451313068,0.0157790968427732,0.0121311475409836,about,100,269.7
64,0.0,0.0,0.0,0.0,0.0,0.0,10%,100,0.0
65,0.0700666666666666,0.0700666666666666,0.3333333333333333,0.0029549655933478,0.0039167896486442,0.0054644808743169,of,100,70.06666666666659
66,0.2100666666666666,0.1939666666666666,1.0,0.1263261398072858,0.113228755600658,0.1733333333333333,people,100,193.96666666666658
67,0.3340666666666667,0.3340666666666667,0.6666666666666666,0.0151936020331199,0.0194715925108714,0.0121311475409836,are,100,334.06666666666666
68,0.0,0.0,0.0,0.0,0.0,0.0,"killed,",100,0.0
69,0.5286000000000001,0.3288666666666666,1.3333333333333333,0.0251715300430047,0.0192778147430749,0.0254644808743169,leaving,100,328.86666666666656
70,0.0,0.0,0.0,0.0,0.0,0.0,90%,100,0.0
71,0.1241,0.1241,0.3333333333333333,0.0062523616394185,0.0076720966894377,0.0066666666666666,with,100,124.10000000000001
72,0.4745,0.2264333333333333,1.3333333333333333,0.0221358940117068,0.0133282805597537,0.0242622950819672,various,100,226.43333333333328
73,0.5876333333333333,0.3126,1.3333333333333333,0.0267301177590354,0.0182090213967179,0.0242622950819672,degrees,100,312.59999999999997
74,0.2966333333333333,0.2966333333333333,1.0,0.130226358834164,0.1409988342734547,0.0954644808743169,of,100,296.6333333333333
75,0.0324,0.0324,0.3333333333333333,0.0013664255740885,0.0018111891239211,0.0054644808743169,disability.,100,32.4
0,0.7440333333333333,0.3396666666666667,1.3333333333333333,0.0280521752984313,0.0276127932563884,0.0246913580246913,Very,101,339.6666666666667
1,0.4476333333333333,0.3451999999999999,1.3333333333333333,0.0290996345972123,0.0340091743256637,0.0303497942386831,small.,101,345.1999999999999
2,0.1294,0.0484999999999999,0.6666666666666666,0.0105257164238593,0.0072953174591236,0.0138888888888888,But,101,48.4999999999999
3,0.8789333333333333,0.4422333333333333,2.333333333333333,0.0449385867838334,0.0467995937730787,0.0426954732510288,ironically,101,442.2333333333333
4,0.2749666666666666,0.2048666666666666,1.0,0.0157387069674719,0.0196089199162937,0.0180041152263374,the,101,204.86666666666662
5,0.5337666666666667,0.3775,1.6666666666666667,0.0381312457804524,0.0392165504412536,0.0372942386831275,probability,101,377.5
6,0.4312333333333333,0.2371666666666666,1.6666666666666667,0.0215557637763696,0.0216468193938468,0.0344650205761316,increases,101,237.1666666666666
7,0.3288666666666667,0.3288666666666667,0.6666666666666666,0.0170616217210529,0.0266165907660498,0.0164609053497942,for,101,328.8666666666667
8,0.6904,0.2211333333333333,2.333333333333333,0.0371713021039747,0.022049436512854,0.0401234567901234,those,101,221.1333333333333
9,0.4367333333333333,0.4367333333333333,1.0,0.0303905908425672,0.0471497357151611,0.0234053497942386,knowing,101,436.7333333333333
10,0.1939333333333333,0.0807666666666666,0.6666666666666666,0.0049404228145974,0.0045190722380131,0.0082304526748971,about,101,80.7666666666666
11,0.8625000000000002,0.3232666666666666,2.333333333333333,0.0530409869898841,0.0356179374404244,0.0509259259259259,these,101,323.2666666666666
12,0.2750333333333333,0.2750333333333333,0.3333333333333333,0.0070064332490964,0.0153887185455413,0.0041152263374485,statistics.,101,275.0333333333333
13,0.2749333333333333,0.1617333333333333,0.6666666666666666,0.0070038857639738,0.0090493349149153,0.0082304526748971,The,101,161.73333333333332
14,0.5179666666666667,0.2374666666666667,1.3333333333333333,0.027688567483213,0.0199518197949886,0.0329218106995884,reason,101,237.4666666666667
15,0.1294,0.1294,0.3333333333333333,0.0032964457487568,0.0072402139611915,0.0041152263374485,is,101,129.39999999999998
16,0.3666,0.2317666666666666,1.0,0.0188539188582681,0.0219698895178898,0.0205761316872428,quite,101,231.7666666666666
17,0.2478333333333333,0.1832666666666666,0.6666666666666666,0.0063135172957256,0.0102541721686324,0.0082304526748971,obvious.,101,183.2666666666666
18,0.1779333333333333,0.1779333333333333,0.3333333333333333,0.0181824374957422,0.022869726531539,0.0123456790123456,Most,101,177.9333333333333
19,0.4689,0.2479333333333333,1.3333333333333333,0.0158577537445009,0.020488233523474,0.0192901234567901,people,101,247.9333333333333
20,0.2481333333333333,0.0754333333333333,0.6666666666666666,0.0063211597510937,0.0042206605343061,0.0082304526748971,would,101,75.4333333333333
21,0.2318,0.2318,0.6666666666666666,0.0217768650164464,0.0317989731061817,0.0192901234567901,naturally,101,231.8
22,0.3611333333333333,0.2533333333333333,1.0,0.016226632215213,0.0208226598509718,0.0205761316872428,stay,101,253.3333333333333
23,0.0,0.0,0.0,0.0,0.0,0.0,away,101,0.0
24,0.9433333333333334,0.3826666666666667,2.0,0.0397456800242497,0.0412120842288229,0.0357510288065843,from,101,382.6666666666667
25,1.127033333333333,0.3991333333333333,2.0,0.0446719306484957,0.041925597696129,0.0357510288065843,places,101,399.13333333333327
26,0.4097333333333333,0.2695666666666667,1.0,0.0155590946677617,0.0237422960877154,0.0151748971193415,that,101,269.56666666666666
27,0.2587666666666666,0.2587666666666666,0.6666666666666666,0.0108081857691992,0.0216076514874548,0.011059670781893,would,101,258.7666666666666
28,0.539,0.3503,1.0,0.0179415014821753,0.0267196956801027,0.0151748971193415,expose,101,350.3
29,0.3559333333333334,0.2480333333333333,1.0,0.019916841488504,0.0220304874246549,0.0180041152263374,them,101,248.0333333333333
30,0.2641333333333333,0.1132333333333333,0.6666666666666666,0.0067287573707236,0.0063356534843296,0.0082304526748971,to,101,113.23333333333329
31,0.2910999999999999,0.2910999999999999,0.6666666666666666,0.0110285022755261,0.0223965318410093,0.011059670781893,the,101,291.0999999999999
32,0.3613333333333333,0.2966333333333333,1.3333333333333333,0.0266270965850504,0.0334749338220365,0.0303497942386831,"lightning,",101,296.6333333333333
33,0.2047333333333333,0.2047333333333333,0.6666666666666666,0.009126284957903,0.0180679498327059,0.011059670781893,but,101,204.7333333333333
34,1.1862,0.2590333333333333,3.6666666666666665,0.0669270348678109,0.0257081816969069,0.0704732510288065,people,101,259.0333333333333
35,0.3882333333333334,0.1779333333333333,0.6666666666666666,0.009890186407978,0.0099557604649254,0.0082304526748971,who,101,177.9333333333333
36,0.1833333333333333,0.1833333333333333,0.3333333333333333,0.0046703893915926,0.0102579023149287,0.0041152263374485,knows,101,183.3333333333333
37,0.9541333333333334,0.512,2.0,0.0505580647011803,0.0531840692851894,0.0385802469135802,that,101,512.0
38,0.7818333333333333,0.3344333333333333,1.6666666666666667,0.0310217216555095,0.033482074804951,0.0316358024691358,the,101,334.4333333333333
39,1.2721,0.3289,3.6666666666666665,0.0803418698775896,0.0328033916772937,0.0866769547325102,chance,101,328.90000000000003
40,0.0,0.0,0.0,0.0,0.0,0.0,is,101,0.0
41,1.5800333333333334,0.4744666666666666,3.333333333333333,0.0678060934528102,0.0471109937871214,0.0632716049382716,might,101,474.4666666666666
42,0.0916666666666666,0.0916666666666666,0.3333333333333333,0.0074563936542022,0.0137884006959381,0.0069444444444444,not.,101,91.6666666666666
0,0.0,0.0,0.0,0.0,0.0,0.0,T,102,0.0
1,0.4312,0.4312,1.0,0.0313624899354699,0.0385051861311675,0.0252795815295815,understand,102,431.20000000000005
2,0.1777999999999999,0.1777999999999999,0.3333333333333333,0.013456240728968,0.0150800651377391,0.0104166666666666,your,102,177.7999999999999
