number,fix_duration,first_fix_duration,fix_number,fix_duration_n,first_fix_duration_n,fix_number_n,word,sentence_num
28,0.2155,0.2155,0.6666666666666666,0.0105371811132566,0.0168435369842656,0.0111711711711711,methods,113
29,0.0,0.0,0.0,0.0,0.0,0.0,are,113
30,0.9863333333333334,0.5012,2.6666666666666665,0.0501467153324773,0.0425664510749868,0.0422407022407022,alternate-day,113
31,0.1997333333333333,0.1997333333333333,0.6666666666666666,0.0096531607028308,0.0156110649435836,0.0111711711711711,fasting,113
32,0.2858333333333333,0.2102666666666666,1.0,0.0155723764707908,0.0185431842070836,0.0175560175560175,(eat,113
33,0.1186,0.0971333333333333,0.6666666666666666,0.0053053482920893,0.0075914477677652,0.009009009009009,normally,113
34,0.0971,0.0971,0.3333333333333333,0.0049903379656278,0.0075896730422004,0.0066666666666666,one,113
35,0.2155333333333333,0.2155333333333333,0.6666666666666666,0.0118040280607256,0.0184825735065059,0.013051513051513,day,113
36,0.0916333333333333,0.0916333333333333,0.3333333333333333,0.0040990450969515,0.0071615957150263,0.0045045045045045,and,113
37,0.2102,0.2102,0.6666666666666666,0.0129401806691277,0.018536769189456,0.0152136752136752,completely,113
38,0.4852666666666667,0.1293333333333333,1.6666666666666667,0.0227882894297528,0.0109264656958132,0.0265650265650265,fast,113
39,0.0,0.0,0.0,0.0,0.0,0.0,or,113
40,0.2319333333333333,0.2319333333333333,0.6666666666666666,0.0140899808659081,0.0209398107693715,0.013051513051513,reduce,113
41,0.5178333333333334,0.3613666666666666,1.6666666666666667,0.0278811765013481,0.0314069031695708,0.0287271887271887,calorie,113
42,0.1024666666666666,0.1024666666666666,0.3333333333333333,0.004583653920709,0.0080082740007242,0.0045045045045045,intake,113
43,0.0969666666666666,0.0969666666666666,0.3333333333333333,0.0043376217486475,0.0075784219479852,0.0045045045045045,the,113
44,0.0,0.0,0.0,0.0,0.0,0.0,next,113
45,0.1239333333333333,0.1239333333333333,0.3333333333333333,0.009100031818293,0.0123788500787412,0.0085470085470085,day),113
46,0.3396666666666666,0.1994,1.0,0.0169898471791627,0.0155851966105411,0.0178378378378378,and,113
47,0.4635666666666666,0.2534,1.3333333333333333,0.0232496360027481,0.0198058855001074,0.0245045045045045,daily,113
48,1.197,0.4153333333333333,3.0,0.0682101384259351,0.0355101032970717,0.0613167013167013,time-restricted,113
49,0.3718666666666666,0.1778999999999999,1.3333333333333333,0.0172450971356543,0.013904543718389,0.0201801801801801,fasting,113
50,0.0917333333333333,0.0917333333333333,0.3333333333333333,0.0067356878870205,0.0091626130760343,0.0085470085470085,(eat,113
51,0.7437999999999999,0.2802666666666666,2.333333333333333,0.0396838401583094,0.0240147189787221,0.0463848463848463,normally,113
52,0.1132333333333333,0.1132333333333333,0.6666666666666666,0.0052806424472942,0.0088500184862271,0.0111711711711711,but,113
53,0.1994666666666666,0.1994666666666666,0.3333333333333333,0.0102513499438094,0.0155910070321069,0.0066666666666666,only,113
54,0.2425333333333333,0.2425333333333333,0.6666666666666666,0.0151781973117278,0.0222332367736522,0.013051513051513,within,113
55,0.1294,0.1294,0.3333333333333333,0.0066503577008469,0.010114353158195,0.0066666666666666,a,113
56,1.2459,0.4854333333333333,3.0,0.0679406209965101,0.0408707664265966,0.0594363594363594,several-hour-long,113
57,0.5068,0.5068,1.0,0.0293089611054958,0.0433599215685203,0.0197181797181797,window,113
58,0.1670666666666666,0.0809,0.6666666666666666,0.0085861908286051,0.0063234248106489,0.0133333333333333,each,113
59,0.1023666666666666,0.1023666666666666,0.3333333333333333,0.0075164598477617,0.0102247037632636,0.0085470085470085,day).,113
0,0.0,0.0,0.0,0.0,0.0,0.0,"OK,",114
1,0.2157333333333333,0.2157333333333333,0.3333333333333333,0.0075352194667598,0.0086884845360547,0.0057471264367816,I,114
2,0.4476666666666666,0.4476666666666666,1.0,0.0651561405156689,0.0742204368238843,0.0453697679462155,will,114
3,0.2370666666666666,0.2370666666666666,0.6666666666666666,0.0092444091618814,0.0107111099402046,0.0120364346128822,pretend,114
4,0.1941666666666666,0.1941666666666666,0.6666666666666666,0.0376920721913446,0.0428899191694835,0.0396226415094339,to,114
5,0.1349333333333333,0.1349333333333333,0.3333333333333333,0.0047130050064035,0.0054343302537005,0.0057471264367816,be,114
6,0.3182,0.1887333333333333,1.0,0.046801138691173,0.0470234015461935,0.0459119496855345,your,114
7,0.2372666666666666,0.2372666666666666,1.0,0.0368820458197901,0.0419830987097768,0.0453697679462155,Japanese,114
8,0.259,0.259,1.0,0.0276449754259569,0.0315394297109921,0.0453697679462155,girlfriend.,114
9,0.8305000000000001,0.2535,1.6666666666666667,0.0314013409439759,0.011280817997474,0.029819995662546,Konnichi,114
10,0.0,0.0,0.0,0.0,0.0,0.0,wa,114
11,0.5067666666666667,0.2103,1.0,0.0213274862661257,0.0102860832179837,0.0188679245283018,kohai!,114
12,0.2209333333333333,0.1239333333333333,0.6666666666666666,0.0092980713656437,0.006061762150018,0.0125786163522012,It,114
13,0.3612333333333333,0.2210333333333333,0.6666666666666666,0.0126173011992082,0.0089019377253676,0.0114942528735632,has,114
14,0.2749666666666666,0.2749666666666666,0.6666666666666666,0.0107614349340144,0.012470708403101,0.0120364346128822,been,114
15,0.0,0.0,0.0,0.0,0.0,0.0,so,114
16,0.2642666666666666,0.2642666666666666,0.6666666666666666,0.0100797106707529,0.0116680832924835,0.0120364346128822,long,114
17,0.0,0.0,0.0,0.0,0.0,0.0,since,114
18,0.0,0.0,0.0,0.0,0.0,0.0,I,114
19,0.0,0.0,0.0,0.0,0.0,0.0,saw,114
20,0.4474333333333333,0.4474333333333333,0.6666666666666666,0.0170948409214079,0.0197900819005625,0.0120364346128822,your,114
21,0.0917333333333333,0.0917333333333333,0.3333333333333333,0.0032040982652229,0.0036944853898675,0.0057471264367816,face.,114
22,0.0,0.0,0.0,0.0,0.0,0.0,The,114
23,0.4314666666666666,0.3344,1.0,0.0169999714648233,0.0149579081887258,0.0183257427889828,cherry,114
24,0.3722666666666667,0.2751666666666666,1.3333333333333333,0.0817624869875269,0.0481194025920742,0.0787031012795489,blossoms,114
25,0.2372333333333333,0.2372333333333333,0.3333333333333333,0.0099840636555953,0.0116034322812475,0.0062893081761006,as,114
26,0.1941666666666666,0.1941666666666666,0.3333333333333333,0.0067819303760624,0.007819904577027,0.0057471264367816,so,114
27,0.0700666666666666,0.0700666666666666,0.3333333333333333,0.0029487848537391,0.0034270640234905,0.0062893081761006,red!,114
28,0.4099,0.4099,0.6666666666666666,0.016169863695209,0.0187442951853406,0.0120364346128822,When,114
29,0.2210333333333333,0.2210333333333333,0.3333333333333333,0.0077203399697287,0.0089019377253676,0.0057471264367816,will,114
30,0.0,0.0,0.0,0.0,0.0,0.0,it,114
31,0.5123666666666667,0.5123666666666667,0.6666666666666666,0.0189386854474266,0.0218933157919005,0.0120364346128822,be,114
32,0.2156666666666666,0.1347666666666666,0.6666666666666666,0.0090764215050867,0.0065916364638307,0.0125786163522012,that,114
33,0.3072,0.3072,0.6666666666666666,0.011848884250977,0.013722526238472,0.0120364346128822,time,114
34,0.0,0.0,0.0,0.0,0.0,0.0,of,114
35,0.2318666666666666,0.2318666666666666,0.3333333333333333,0.0080987309349167,0.0093382414142146,0.0057471264367816,the,114
36,0.2749666666666666,0.2749666666666666,0.6666666666666666,0.0106070818742031,0.0122844308820153,0.0120364346128822,month,114
37,0.2426,0.2426,0.3333333333333333,0.0102099220578085,0.0118659238643978,0.0062893081761006,when,114
38,0.1132666666666666,0.1132666666666666,0.3333333333333333,0.0039562230760274,0.0045617228760065,0.0057471264367816,you,114
39,0.1994666666666666,0.1994666666666666,0.3333333333333333,0.0083946377567911,0.009756208904171,0.0062893081761006,come,114
40,0.1833666666666666,0.1833666666666666,0.3333333333333333,0.0077170625501517,0.00896873415472,0.0062893081761006,and,114
41,0.1241,0.1241,0.3333333333333333,0.0043346140412155,0.0049980265648535,0.0057471264367816,see,114
42,0.0,0.0,0.0,0.0,0.0,0.0,me?,114
43,0.0700666666666666,0.0700666666666666,0.3333333333333333,0.028495126547101,0.0323245371224703,0.0333333333333333,I,114
44,0.3774333333333333,0.3774333333333333,0.6666666666666666,0.0146112052395625,0.0169242474764912,0.0120364346128822,will,114
45,0.0,0.0,0.0,0.0,0.0,0.0,make,114
46,0.1457666666666666,0.1457666666666666,0.3333333333333333,0.0050913959715915,0.0058706339425475,0.0057471264367816,you,114
47,0.2479666666666666,0.2479666666666666,0.3333333333333333,0.0104357804600216,0.0121284154475481,0.0062893081761006,some,114
48,0.2801999999999999,0.2801999999999999,0.6666666666666666,0.010557509242029,0.0122147751602686,0.0120364346128822,udon,114
49,0.0,0.0,0.0,0.0,0.0,0.0,so,114
50,0.3127333333333333,0.3127333333333333,0.6666666666666666,0.0119262109928433,0.0138054526649804,0.0120364346128822,good,114
51,0.0,0.0,0.0,0.0,0.0,0.0,that,114
52,0.1993666666666666,0.1993666666666666,0.3333333333333333,0.0069635580393526,0.0080293303476736,0.0057471264367816,you,114
53,0.0,0.0,0.0,0.0,0.0,0.0,will,114
54,0.3772999999999999,0.3772999999999999,0.6666666666666666,0.0145280594697932,0.0168241553215093,0.0120364346128822,slurp,114
55,0.1401333333333333,0.1401333333333333,0.3333333333333333,0.0048946326696937,0.005643756024347,0.0057471264367816,it,114
56,0.1293,0.1293,0.3333333333333333,0.0045162417045057,0.0052074523355,0.0057471264367816,all,114
57,0.1240333333333333,0.1240333333333333,0.3333333333333333,0.0052199945008389,0.0060666532975301,0.0062893081761006,night.,114
58,0.6683666666666667,0.5014666666666666,0.6666666666666666,0.0233449761322622,0.0201961621385056,0.0114942528735632,Don’t,114
59,0.4583333333333333,0.3720666666666667,1.0,0.0174364354049458,0.0159624234378276,0.0183257427889828,you,114
60,0.6953,0.3665333333333333,1.3333333333333333,0.0503335244979684,0.0442644909951018,0.0505747126436781,want,114
61,0.0,0.0,0.0,0.0,0.0,0.0,me,114
62,0.1508666666666666,0.1508666666666666,0.3333333333333333,0.0052695307952031,0.0060760322945278,0.0057471264367816,to,114
63,0.1941,0.0862666666666666,0.6666666666666666,0.008168779354578,0.0042194299204536,0.0125786163522012,comb,114
64,0.1833666666666666,0.1833666666666666,0.3333333333333333,0.0064047036907672,0.0073849433610688,0.0057471264367816,your,114
65,0.2265666666666666,0.2265666666666666,0.6666666666666666,0.0087629101118985,0.0101497464552959,0.0120364346128822,beautiful,114
66,0.0754333333333333,0.0754333333333333,0.3333333333333333,0.0026347653976015,0.0030380161472639,0.0057471264367816,hair,114
67,0.1132666666666666,0.1132666666666666,0.3333333333333333,0.0047668748491939,0.0055400397487254,0.0062893081761006,all,114
68,0.3936333333333333,0.2910999999999999,1.0,0.0149842828682355,0.0132146117254571,0.0177835610496638,the,114
69,0.3016,0.3016,0.6666666666666666,0.0115356715373384,0.0133550513528276,0.0120364346128822,way,114
70,0.2157333333333333,0.2157333333333333,0.6666666666666666,0.0083458712399262,0.0096668014087737,0.0120364346128822,down?,114
71,0.0,0.0,0.0,0.0,0.0,0.0,I,114
72,0.2478666666666666,0.2478666666666666,0.6666666666666666,0.0095841807770214,0.011100869346564,0.0120364346128822,promise,114
73,0.0,0.0,0.0,0.0,0.0,0.0,I,114
74,0.0700666666666666,0.0700666666666666,0.3333333333333333,0.0024473163348468,0.0028218780121735,0.0057471264367816,won't,114
75,0.6200666666666667,0.6200666666666667,0.6666666666666666,0.0239348211251806,0.027720490044939,0.0120364346128822,nag,114
76,0.0,0.0,0.0,0.0,0.0,0.0,you,114
77,0.0701,0.0701,0.3333333333333333,0.0285086827443165,0.0323399151134895,0.0333333333333333,too,114
78,0.3718999999999999,0.3718999999999999,0.6666666666666666,0.0144558669821502,0.0167471746057865,0.0120364346128822,"much,",114
79,0.0,0.0,0.0,0.0,0.0,0.0,but,114
80,0.0,0.0,0.0,0.0,0.0,0.0,I,114
81,0.3666333333333333,0.3666333333333333,0.6666666666666666,0.0143878544794269,0.0166749879623881,0.0120364346128822,can’t,114
82,0.2102,0.2102,0.3333333333333333,0.0073419490045406,0.0084656340365206,0.0057471264367816,stop,114
83,0.1024666666666666,0.1024666666666666,0.3333333333333333,0.0035789963907323,0.0041267616600482,0.0057471264367816,thinking,114
84,0.1187333333333333,0.1187333333333333,0.3333333333333333,0.0049969417930632,0.0058074224793878,0.0062893081761006,about,114
85,0.4259333333333333,0.2642333333333333,1.0,0.0159965263640894,0.0119926545040909,0.0177835610496638,cuddling,114
86,0.2156666666666666,0.2156666666666666,0.6666666666666666,0.0085358279447585,0.0098961716129112,0.0120364346128822,with,114
87,0.0,0.0,0.0,0.0,0.0,0.0,you...,114
0,0.0,0.0,0.0,0.0,0.0,0.0,I'm,115
1,0.2963,0.2208666666666666,1.0,0.0604856129547826,0.045681099884624,0.0923423423423423,"sorry,",115
2,0.0,0.0,0.0,0.0,0.0,0.0,I,115
3,0.2048333333333333,0.2048333333333333,0.6666666666666666,0.0373081287515433,0.0482022156883839,0.0506756756756756,cannot,115
4,0.0646,0.0646,0.3333333333333333,0.0060616296963555,0.0068283917340521,0.0119047619047619,comply,115
5,0.2210333333333333,0.2210333333333333,0.6666666666666666,0.0425834247171572,0.0553223530104433,0.0506756756756756,with,115
6,0.1132666666666666,0.1132666666666666,0.3333333333333333,0.0086771773382158,0.0096455446837379,0.009009009009009,that,115
7,0.0808,0.0808,0.3333333333333333,0.007581728784296,0.0085407748004862,0.0119047619047619,request,115
8,0.1403,0.1403,0.3333333333333333,0.0107481575681431,0.0119476449599332,0.009009009009009,as,115
9,0.0,0.0,0.0,0.0,0.0,0.0,it,115
10,0.2103,0.2103,0.3333333333333333,0.0161107450932324,0.0179086937638913,0.009009009009009,goes,115
11,0.0,0.0,0.0,0.0,0.0,0.0,against,115
12,0.0915666666666666,0.0915666666666666,0.3333333333333333,0.0070147752054381,0.0077976195545109,0.009009009009009,my,115
13,0.1672333333333333,0.0916333333333333,0.6666666666666666,0.0128114769587489,0.007803296743848,0.018018018018018,programming,115
14,0.0,0.0,0.0,0.0,0.0,0.0,to,115
15,0.0,0.0,0.0,0.0,0.0,0.0,engage,115
16,0.0,0.0,0.0,0.0,0.0,0.0,in,115
17,0.0,0.0,0.0,0.0,0.0,0.0,any,115
18,0.3395333333333333,0.3395333333333333,0.6666666666666666,0.0291678501508,0.0326791056729488,0.0209137709137709,form,115
19,0.0,0.0,0.0,0.0,0.0,0.0,of,115
20,0.2697666666666666,0.2697666666666666,0.6666666666666666,0.0228964391680631,0.0256326158036166,0.0209137709137709,sexual,115
21,0.2641666666666666,0.2641666666666666,0.6666666666666666,0.0226528867484943,0.0253769311103665,0.0209137709137709,language.,115
22,0.1779666666666667,0.1779666666666667,0.3333333333333333,0.0136337403792626,0.0151552569353964,0.009009009009009,As,115
23,0.0,0.0,0.0,0.0,0.0,0.0,an,115
24,0.2372333333333333,0.2372333333333333,0.3333333333333333,0.0222603810882157,0.0250761939996124,0.0119047619047619,AI,115
25,0.1131333333333333,0.1131333333333333,0.3333333333333333,0.0086669628857871,0.0096341903050637,0.009009009009009,language,115
26,0.1294,0.1294,0.3333333333333333,0.0121420260481177,0.0136779239997885,0.0119047619047619,"model,",115
27,0.2102,0.2102,0.3333333333333333,0.0161030842539108,0.0179001779798857,0.009009009009009,I,115
28,0.0431333333333333,0.0431333333333333,0.3333333333333333,0.0033043753606978,0.0036731415011056,0.009009009009009,do,115
29,0.1131333333333333,0.1131333333333333,0.3333333333333333,0.0086669628857871,0.0096341903050637,0.009009009009009,not,115
30,0.2156666666666666,0.2156666666666666,0.6666666666666666,0.0179153699043498,0.0200277833112821,0.0209137709137709,have,115
31,0.3614,0.2912666666666666,1.0,0.0306581399294691,0.0283483062090985,0.0299227799227799,personal,115
32,0.1563333333333333,0.1563333333333333,0.3333333333333333,0.0146692689762163,0.016524848933284,0.0119047619047619,"experiences,",115
33,0.3772666666666666,0.2695333333333333,1.0,0.0327073441452712,0.0252785499288609,0.0328185328185328,"emotions,",115
34,0.0,0.0,0.0,0.0,0.0,0.0,or,115
35,0.0,0.0,0.0,0.0,0.0,0.0,physical,115
36,0.3233999999999999,0.3233999999999999,0.6666666666666666,0.0284899876426192,0.031970877968406,0.0209137709137709,attributes,115
37,0.1562666666666666,0.1562666666666666,0.6666666666666666,0.0132695203235536,0.0148557262836352,0.0209137709137709,such,115
38,0.0,0.0,0.0,0.0,0.0,0.0,as,115
39,0.1023666666666666,0.1023666666666666,0.3333333333333333,0.0096053997923156,0.0108204288004509,0.0119047619047619,being,115
40,0.0,0.0,0.0,0.0,0.0,0.0,a,115
41,0.2802666666666666,0.2155666666666666,1.0,0.0236055162730346,0.0209033795442638,0.0299227799227799,"""cute",115
42,0.2316666666666667,0.2316666666666667,0.6666666666666666,0.0198823483627583,0.0222744207691741,0.0209137709137709,and,115
43,0.1563333333333333,0.1563333333333333,0.3333333333333333,0.0146692689762163,0.016524848933284,0.0119047619047619,shy,115
44,0.3074666666666666,0.2319666666666666,1.0,0.0272705089029725,0.0226348486605457,0.0328185328185328,Japanese,115
45,0.4315,0.2158333333333333,1.3333333333333333,0.038721211797397,0.0207055739178245,0.0447232947232947,"girlfriend.""",115
46,0.0,0.0,0.0,0.0,0.0,0.0,Let,115
47,0.0,0.0,0.0,0.0,0.0,0.0,me,115
48,0.0,0.0,0.0,0.0,0.0,0.0,know,115
49,0.2803666666666666,0.2803666666666666,0.6666666666666666,0.0238922202302046,0.026754433637446,0.0209137709137709,if,115
50,0.0,0.0,0.0,0.0,0.0,0.0,you,115
51,0.0,0.0,0.0,0.0,0.0,0.0,have,115
52,0.1240333333333333,0.1240333333333333,0.3333333333333333,0.0095019943718367,0.0105624107616801,0.009009009009009,any,115
53,0.0916333333333333,0.0916333333333333,0.3333333333333333,0.0085982559521575,0.0096858869333897,0.0119047619047619,other,115
54,0.2262333333333333,0.2262333333333333,0.6666666666666666,0.0195574013105215,0.0219206173755364,0.0209137709137709,questions,115
55,0.0,0.0,0.0,0.0,0.0,0.0,or,115
56,0.0,0.0,0.0,0.0,0.0,0.0,if,115
57,0.0917333333333333,0.0917333333333333,0.3333333333333333,0.0070275432709741,0.0078118125278537,0.009009009009009,there's,115
58,0.0,0.0,0.0,0.0,0.0,0.0,anything,115
59,0.1778999999999999,0.1778999999999999,0.6666666666666666,0.015114566463731,0.0169219127437071,0.0209137709137709,else,115
60,0.0,0.0,0.0,0.0,0.0,0.0,I,115
61,0.0,0.0,0.0,0.0,0.0,0.0,can,115
62,0.5984666666666666,0.3720666666666667,1.6666666666666667,0.0757483647233986,0.0735689864609999,0.0805984555984555,help,115
63,0.0647666666666666,0.0647666666666666,0.3333333333333333,0.0211905073506958,0.0286084485474917,0.0416666666666666,"with,",115
64,0.6793666666666667,0.4906333333333333,1.0,0.1790276952632561,0.1551785353150253,0.0923423423423423,Onii-chan.,115
0,0.2641,0.2641,0.6666666666666666,0.0104152724243409,0.0126899225269996,0.0110094850948509,Welcome,116
1,0.0,0.0,0.0,0.0,0.0,0.0,to,116
2,0.1941333333333333,0.1941333333333333,0.3333333333333333,0.0053388628698771,0.0076199148778052,0.0040650406504065,the,116
3,0.0916333333333333,0.0916333333333333,0.3333333333333333,0.0048507113729683,0.0053148194334081,0.0069444444444444,Harry,116
4,0.0,0.0,0.0,0.0,0.0,0.0,Potter,116
5,0.3233,0.2802666666666666,1.3333333333333333,0.3411451245822917,0.3428755368469843,0.3443428184281842,Adventure,116
6,0.1456,0.1456,0.3333333333333333,0.0040041471524078,0.0057149361583539,0.0040650406504065,Game!,116
7,0.1940666666666667,0.1940666666666667,0.6666666666666666,0.007666035892449,0.0093341735573373,0.0110094850948509,You,116
8,0.6471,0.3396666666666667,1.3333333333333333,0.0209523986896363,0.0156591098608449,0.0191395663956639,start,116
9,0.6091666666666666,0.1024333333333333,1.3333333333333333,0.0167526989950214,0.0040206041242265,0.016260162601626,with,116
10,0.8787333333333334,0.1455,1.3333333333333333,0.0241660547691794,0.0057110110648386,0.016260162601626,100,116
11,0.3396999999999999,0.3396999999999999,0.6666666666666666,0.0120865395513311,0.0153566681530706,0.0110094850948509,health,116
12,0.0,0.0,0.0,0.0,0.0,0.0,and,116
13,0.1239,0.1239,0.3333333333333333,0.0034073752210393,0.0048631908655223,0.0040650406504065,must,116
14,0.3072,0.3072,0.6666666666666666,0.0126976662065686,0.0151903880245643,0.0110094850948509,navigate,116
15,0.372,0.1942,1.0,0.0127001232218764,0.0094431570400457,0.0150745257452574,through,116
16,0.0,0.0,0.0,0.0,0.0,0.0,a,116
17,0.0755333333333333,0.0755333333333333,0.3333333333333333,0.0039984401495621,0.004381004305603,0.0069444444444444,series,116
18,0.1455666666666666,0.1455666666666666,0.3333333333333333,0.0040032304520524,0.0057136277938488,0.0040650406504065,of,116
19,0.5339,0.3074333333333333,1.3333333333333333,0.0189363845053713,0.0134832961677067,0.0220189701897018,challenges,116
20,0.0,0.0,0.0,0.0,0.0,0.0,to,116
21,0.1671666666666666,0.1671666666666666,0.3333333333333333,0.0045972522823547,0.0065614479931651,0.0040650406504065,achieve,116
22,0.1726333333333333,0.1726333333333333,0.3333333333333333,0.004747591140641,0.0067760197720044,0.0040650406504065,your,116
23,0.1887,0.1887,0.6666666666666666,0.0076566444584888,0.0092254018962552,0.0110094850948509,goal.,116
24,0.0,0.0,0.0,0.0,0.0,0.0,You,116
25,0.3450999999999999,0.3450999999999999,0.6666666666666666,0.0111379447862173,0.0147598730104521,0.0110094850948509,are,116
26,0.2534,0.2534,0.6666666666666666,0.0110841536913806,0.0129799376898062,0.0110094850948509,standing,116
27,0.0,0.0,0.0,0.0,0.0,0.0,in,116
28,0.4744,0.4744,0.6666666666666666,0.0200385857460023,0.0237750198633537,0.0110094850948509,front,116
29,0.124,0.124,0.3333333333333333,0.0034101253221055,0.0048671159590377,0.0040650406504065,of,116
30,0.0,0.0,0.0,0.0,0.0,0.0,Hogwarts,116
31,0.1402333333333333,0.1402333333333333,0.3333333333333333,0.0074234058734368,0.0081336650987079,0.0069444444444444,School,116
32,0.1725,0.1725,0.3333333333333333,0.0047439243392194,0.0067707863139839,0.0040650406504065,of,116
33,0.2535,0.2535,0.6666666666666666,0.0095777551089945,0.0118713625185945,0.0110094850948509,Witchcraft,116
34,0.0,0.0,0.0,0.0,0.0,0.0,and,116
35,0.2157666666666666,0.1348666666666666,0.6666666666666666,0.0059338014005348,0.005293642787706,0.008130081300813,Wizardry.,116
36,0.0916333333333333,0.0916333333333333,0.3333333333333333,0.0048507113729683,0.0053148194334081,0.0069444444444444,The,116
37,0.4744,0.3558333333333333,1.0,0.0177078836500416,0.0174030419098104,0.0150745257452574,front,116
38,0.0,0.0,0.0,0.0,0.0,0.0,gates,116
39,0.0,0.0,0.0,0.0,0.0,0.0,are,116
40,0.3883,0.2804666666666667,1.0,0.0161641435535567,0.0130304544271791,0.0179539295392953,"locked,",116
41,0.0377666666666666,0.0377666666666666,0.3333333333333333,0.0010386215026735,0.0014823769842983,0.0040650406504065,and,116
42,0.0,0.0,0.0,0.0,0.0,0.0,you,116
43,0.4366666666666667,0.3612333333333333,1.0,0.0177672790704128,0.0170093718155268,0.0179539295392953,must,116
44,0.2211,0.2211,0.3333333333333333,0.0060804734573995,0.0086783817624454,0.0040650406504065,find,116
45,0.1294,0.1294,0.3333333333333333,0.0068499314477494,0.0075053215862096,0.0069444444444444,a,116
46,0.1079,0.1079,0.3333333333333333,0.0029673590504451,0.0042351759030658,0.0040650406504065,way,116
47,0.0,0.0,0.0,0.0,0.0,0.0,to,116
48,0.0916333333333333,0.0916333333333333,0.3333333333333333,0.0048507113729683,0.0053148194334081,0.0069444444444444,enter.,116
49,0.7978,0.5121,1.3333333333333333,0.0278353123714496,0.0244460299261941,0.0191395663956639,Option,116
50,0.0,0.0,0.0,0.0,0.0,0.0,A:,116
51,0.0,0.0,0.0,0.0,0.0,0.0,Use,116
52,0.5768,0.3935333333333333,1.3333333333333333,0.0238169834825912,0.0198946774058811,0.0220189701897018,Alohomora,116
53,0.0,0.0,0.0,0.0,0.0,0.0,spell,116
54,0.1616999999999999,0.1616999999999999,0.3333333333333333,0.0085597675046451,0.0093787519357813,0.0069444444444444,to,116
55,0.0916666666666666,0.0916666666666666,0.3333333333333333,0.002520925977363,0.0035980023890735,0.0040650406504065,open,116
56,0.3182666666666666,0.3182666666666666,0.6666666666666666,0.0135564956902808,0.0160335151375283,0.0110094850948509,the,116
57,0.0649,0.0649,0.3333333333333333,0.001784815591973,0.002547385691464,0.0040650406504065,gates.,116
58,0.1402333333333333,0.1402333333333333,0.3333333333333333,0.0074234058734368,0.0081336650987079,0.0069444444444444,Option,116
59,0.2857333333333333,0.1293666666666666,0.6666666666666666,0.0078579554465293,0.0050777626443616,0.008130081300813,B:,116
60,0.2534666666666667,0.0647,0.6666666666666666,0.0069705895024975,0.0025395355044333,0.008130081300813,Try,116
61,0.0,0.0,0.0,0.0,0.0,0.0,to,116
62,0.2965333333333333,0.2965333333333333,0.6666666666666666,0.0117218138399296,0.0142685862632046,0.0110094850948509,climb,116
63,0.0,0.0,0.0,0.0,0.0,0.0,over,116
64,0.3344333333333333,0.1726333333333333,1.0,0.0091972546657756,0.0067760197720044,0.0121951219512195,the,116
65,0.4042999999999999,0.4042999999999999,0.6666666666666666,0.0170162081849138,0.0202166541170897,0.0110094850948509,gates.,116
66,0.0,0.0,0.0,0.0,0.0,0.0,Option,116
67,0.1940666666666667,0.1940666666666667,0.3333333333333333,0.0053370294691663,0.007617298148795,0.0040650406504065,C:,116
68,0.2910999999999999,0.1941,0.6666666666666666,0.0154096989523945,0.0112579823793145,0.0138888888888888,Knock,116
69,0.2750333333333333,0.2750333333333333,0.3333333333333333,0.0075636946324444,0.0107953155317258,0.0040650406504065,on,116
70,0.0,0.0,0.0,0.0,0.0,0.0,the,116
71,0.3019333333333333,0.3019333333333333,0.6666666666666666,0.0128283743605956,0.0151867914810907,0.0110094850948509,gates,116
72,0.0,0.0,0.0,0.0,0.0,0.0,and,116
73,0.1347666666666666,0.1347666666666666,0.3333333333333333,0.0037062195369013,0.0052897176941907,0.0040650406504065,wait,116
74,0.0,0.0,0.0,0.0,0.0,0.0,for,116
75,0.2319,0.2319,0.6666666666666666,0.0087081864685114,0.0108204172709433,0.0110094850948509,someone,116
76,0.1024666666666666,0.1024666666666666,0.3333333333333333,0.0028179368925141,0.0040219124887317,0.0040650406504065,to,116
77,0.0,0.0,0.0,0.0,0.0,0.0,open,116
78,0.3774,0.3774,0.6666666666666666,0.0151767872663957,0.018350178768566,0.0110094850948509,them.,116
79,0.2263333333333333,0.2263333333333333,0.6666666666666666,0.010064246192611,0.0117144206633156,0.0110094850948509,Option,116
80,0.1509,0.1509,0.3333333333333333,0.0041499025089172,0.0059229661146676,0.0040650406504065,D:,116
81,0.1132,0.1132,0.3333333333333333,0.0031131144069544,0.0044432058593796,0.0040650406504065,Fly,116
82,0.1939333333333333,0.1939333333333333,0.3333333333333333,0.010266074488152,0.0112483155560453,0.0069444444444444,over,116
83,0.0,0.0,0.0,0.0,0.0,0.0,the,116
84,0.0,0.0,0.0,0.0,0.0,0.0,gates,116
85,0.1563333333333333,0.1563333333333333,0.3333333333333333,0.008275677096843,0.009067480226513,0.0069444444444444,on,116
86,0.0,0.0,0.0,0.0,0.0,0.0,a,116
87,0.3075,0.2265666666666666,1.0,0.011474858145513,0.0111179540707388,0.0150745257452574,broomstick.,116
88,0.0754333333333333,0.0754333333333333,0.3333333333333333,0.0020744929042808,0.0029608288750812,0.0040650406504065,What,116
89,0.2910333333333333,0.1886333333333333,1.0,0.012799920972864,0.0090196601189099,0.0179539295392953,do,116
90,0.0969333333333333,0.0969333333333333,0.3333333333333333,0.0051312727073815,0.0056222244133688,0.0069444444444444,you,116
